length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_percent,nb_slash,nb_colon,nb_semicolumn,nb_space,nb_www,nb_com,http_in_path,https_token,ratio_digits_url,ratio_digits_host,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label
69,14.0,0,3,0,0,0,0,0,0,0.0,7,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,8,4,3,3,3,14,6,14,6.375,4.5,7.0,0,0,0,0,72,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0.0,0,0,0,0,129.0,-1.0,769987.0,0,0,4,0
23,7.0,1,1,0,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.304347826,0.0,0,0,0,1,0,1,0,1,3,0,1,3,1,7,3,7,3.666666667,3.0,4.0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,1,1,0,1,0.0,1629.0,0.0,0,1,1,1
56,16.0,0,2,0,0,0,0,0,2,0.0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,6,1,2,2,4,13,9,13,6.5,5.5,7.0,0,1,0,0,434,0.976958525,0.023041475,0,0.4,0.0,0,0,100.0,100.0,0.0,60.0,0,0,1,0,904.0,7131.0,12.0,0,0,7,0
33,15.0,0,2,0,0,0,0,0,0,0.0,5,1,0,0,0,1,0,1,0.03030303,0.0,0,0,0,2,0,0,0,2,4,0,3,4,3,6,6,5,4.5,5.0,4.0,0,0,0,0,43,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0,0,0,0,351.0,9874.0,49465.0,0,1,5,0
118,38.0,1,2,1,0,0,0,0,0,0.0,7,1,0,0,1,1,0,1,0.194915254,0.0,1,0,0,2,1,0,0,0,7,5,3,3,6,32,27,32,14.28571429,16.5,13.4,0,0,0,0,75,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,0,0,182.0,1279.0,0.0,0,1,0,1
75,24.0,0,2,6,0,0,0,0,0,0.0,5,1,0,0,1,1,0,1,0.0,0.0,1,0,0,2,0,0,0,1,10,4,3,3,4,9,6,9,5.4,4.25,6.166666667,0,0,0,0,65,0.615384615,0.384615385,2,0.12,0.16,1,1,66.66666667,92.85714286,7.142857143,18.75,0,1,1,0,636.0,4843.0,5881.0,0,0,5,0
24,16.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,21,0.238095238,0.761904762,1,0.1875,0.0625,0,1,66.66666667,0.0,0.0,59.375,0,1,0,0,186.0,3466.0,381443.0,0,0,4,0
23,14.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,1,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,82,0.926829268,0.073170732,0,0.0,0.333333333,0,0,87.5,100.0,0.0,0.0,0,1,1,0,255.0,1936.0,62777.0,0,0,6,0
58,18.0,1,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.3924068324499987,0.222222222,0,0,0,2,0,0,0,1,3,2,5,5,13,32,8,32,15.0,6.5,26.425999999999476,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,172.0,4941.0,0.0,0,1,0,1
28,19.0,0,3,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,73,0.671232877,0.328767123,0,0.166666667,0.541666667,0,1,52.38095238,100.0,0.0,14.28571429,0,1,1,0,0.0,7568.0,51162.0,0,0,4,0
30,22.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.2,0.272727273,0,0,0,2,0,0,0,0,2,2,8,8,0,8,8,0,8.0,8.0,0.0,2,0,0,2,15,0.0,1.0,1,0.133333333,0.4,0,1,0.0,0.0,100.0,33.33333333,0,0,0,1,0.0,539.0,2368593.0,0,1,0,1
77,23.0,1,1,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.311688312,0.0,0,0,0,1,0,0,0,1,4,3,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,30,0.966666667,0.033333333,0,0.0,0.0,0,0,100.0,80.0,20.0,100.0,0,1,0,0,76.0,5767.0,0.0,0,1,2,1
117,37.0,0,2,8,0,0,0,0,0,0.0,5,1,0,0,0,1,0,0,0.042735043,0.0,1,0,0,2,0,0,0,0,13,3,1,13,1,19,19,10,7.153846154,16.0,5.545454545,0,1,0,0,109,0.697247706,0.302752294,2,0.03030303,0.0,0,1,11.11111111,9.090909091,90.90909091,83.33333333,0,1,1,0,325.0,4057.0,98.0,0,0,5,0
42,34.0,0,2,2,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.023809524,0.029411765,0,0,0,2,0,0,0,1,4,1,6,6,0,8,8,0,6.75,6.75,0.0,0,0,0,0,23,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,287.0,808.0,0.0,0,1,2,1
51,43.0,1,3,2,0,0,0,0,0,0.0,3,1,0,0,0,1,0,1,0.196078431,0.23255814,0,1,0,3,0,0,0,0,5,0,3,3,0,13,13,0,7.0,7.0,0.0,0,0,0,0,5,0.4,0.6,1,0.0,0.0,0,1,0.0,100.0,0.0,0.0,0,1,1,0,409.0,3243.0,0.0,0,1,0,1
83,13.0,0,3,1,0,0,0,0,0,0.0,9,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,1,1,0,1,10,0,2,6,2,9,6,9,6.0,6.0,6.0,4,0,0,0,13,0.923076923,0.076923077,0,1.0,0.0,0,0,100.0,0.0,0.0,90.90909091,0,1,1,0,678.0,3340.0,0.0,0,1,0,1
30,23.0,0,2,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,2,0,6,6,0,12,12,0,9.0,9.0,0.0,0,1,0,0,44,0.931818182,0.0681818179999999,1,0.0,0.0,0,1,75.0,100.0,0.0,100.0,0,1,0,0,1050.0,5158.0,0.0,0,0,8,0
43,18.0,0,3,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,5,4,3,3,3,10,10,7,5.6,6.5,5.0,0,0,0,0,6,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0.0,0,1,0,0,333.0,1859.0,0.0,0,1,2,1
27,18.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,123,0.12195122,0.87804878,9,0.027777778,0.0,0,1,12.5,0.0,100.0,15.68627451,0,1,1,0,265.0,-1.0,2728729.0,0,0,4,0
51,17.0,0,4,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,7,3,3,3,3,10,5,10,4.857142857,3.666666667,5.75,0,0,0,0,5,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0.0,0,1,0,0,0.0,10676.71,7863.0,0,0,5,0
72,15.0,0,4,0,0,1,1,2,1,0.0,5,1,0,0,0,1,0,0,0.0,0.0,1,0,0,3,0,0,0,0,12,2,2,4,2,8,6,8,4.083333333,5.0,3.9,0,1,0,0,134,0.888059701,0.111940299,0,0.266666667,0.0,0,0,66.66666667,45.45454545,54.54545455,11.11111111,0,0,0,0,2976.0,8345.0,1.0,0,0,10,0
108,25.0,1,2,4,0,1,0,1,1,0.0,5,2,0,0,0,1,0,0,0.222222222,0.0,1,0,0,2,0,0,0,0,12,7,2,5,2,15,15,12,6.75,10.0,6.1,1,1,0,0,12,0.333333333,0.666666667,0,0.0,0.25,0,1,33.33333333,0.0,0.0,0.0,0,1,1,0,352.0,6588.0,30.0,0,1,4,1
60,20.0,0,4,0,0,0,0,0,0,0.0,6,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,0,0,0,1,7,1,3,4,3,8,8,8,5.714285714,6.0,5.6,1,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,1,0.0,-1.0,0.0,0,1,0,1
39,22.0,0,2,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,4,4,2,3,2,14,14,5,6.0,8.5,3.5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,323.0,3329.0,0.0,0,1,0,1
98,26.0,1,2,2,0,0,0,0,0,0.0,9,1,0,0,1,0,0,1,0.275510204,0.0,0,0,0,2,1,0,0,2,10,4,2,3,2,32,10,32,7.8,7.0,8.142857142999999,2,0,0,0,22,0.545454545,0.454545455,1,0.0,0.0,0,1,40.0,0.0,0.0,60.0,0,1,1,0,257.0,2300.0,0.0,0,1,2,1
112,52.70999999999913,0,7,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.1607142859999999,0.169014085,0,0,0,3,0,0,0,1,14,1,2,2,3,18,18,7,6.214285714,6.555555556,5.6,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,355.0,1837.0,0.0,0,1,0,1
30,21.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,186,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,0,0,1563.0,5742.0,476936.0,0,0,3,0
46,23.0,0,2,2,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,1,0,0,1,5,3,3,3,6,8,8,7,6.0,5.666666667,6.5,1,0,0,0,35,0.371428571,0.628571429,0,0.045454545,0.0,0,1,23.52941176,0.0,0.0,30.0,0,1,1,0,175.0,8225.0,195768.0,0,0,5,0
100,18.0,1,3,1,0,0,0,0,0,0.0,8,1,0,0,1,0,0,1,0.23,0.0,0,0,0,3,1,0,0,0,10,4,2,3,2,32,10,32,8.0,6.5,8.375,3,0,0,0,124,0.951612903,0.048387097,1,0.0,0.0,0,1,97.5,100.0,0.0,88.0,0,1,1,0,112.0,254.0,0.0,0,1,0,1
34,25.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,1,0,0,1,3,3,3,3,0,11,11,0,6.333333333,6.333333333,0.0,0,0,0,0,140,0.364285714,0.635714286,0,0.04494382,0.0,1,1,88.23529412,100.0,0.0,9.574468085,0,1,1,0,3153.0,-1.0,1316824.0,0,0,5,0
33,25.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,30,0.3666666670000001,0.6333333329999999,2,0.315789474,0.0,0,1,77.77777778,0.0,0.0,13.33333333,0,1,0,0,454.0,3198.0,1863493.0,0,0,4,0
127,50.0,1,4,1,0,1,2,3,2,0.0,4,1,0,0,0,1,0,0,0.173228346,0.0,0,1,0,3,1,0,0,1,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,1,0,25.0,3993.0,5707171.0,0,1,0,1
59,28.0,0,2,1,0,0,0,0,0,0.0,4,1,0,0,0,1,0,1,0.0,0.0,1,0,0,2,0,0,1,1,5,0,4,10,4,13,13,10,8.8,11.5,7.0,0,0,0,0,83,0.602409639,0.397590361,1,0.03030303,0.03030303,0,1,52.94117647,5.8823529410000015,94.11764706,80.64516129,0,1,0,0,131.0,7617.0,2187.0,0,0,5,0
54,16.0,0,2,0,0,0,0,0,2,0.0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,6,2,2,2,4,10,9,10,6.166666667,5.5,6.5,0,1,0,0,137,0.919708029,0.0802919709999999,0,0.454545455,0.272727273,0,0,100.0,100.0,0.0,47.61904762,0,0,1,0,904.0,7131.0,12.0,0,0,7,0
59,41.0,0,4,2,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.084745763,0.12195122,0,0,0,3,0,0,1,0,7,3,1,1,9,9,9,9,5.857142857,5.333333333,9.0,0,0,0,0,22,0.181818182,0.818181818,1,0.277777778,0.0,0,1,0.0,16.66666667,83.33333333,25.0,0,1,1,0,217.0,5626.0,0.0,0,1,5,1
22,13.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,4,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,326,0.941717791,0.058282209,0,0.210526316,0.0,0,0,84.61538462,72.22222222,27.77777778,50.0,0,0,1,0,0.0,-1.0,264503.0,0,0,3,0
44,16.0,0,2,0,0,0,0,0,3,0.0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,7,0,1,2,1,9,9,5,3.714285714,5.5,3.0,0,1,0,0,315,0.898412698,0.101587302,0,0.03125,0.03125,0,0,100.0,100.0,0.0,64.04494382,0,1,1,0,905.0,7130.0,12.0,0,0,7,0
78,14.0,1,2,0,0,1,0,1,0,1.0,4,1,0,1,0,0,0,1,0.192307692,0.0,0,0,0,2,0,0,0,0,5,3,3,7,3,32,7,32,11.8,7.0,13.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,4377.0,0.0,0,1,1,1
21,12.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,1,1,6,6,0,6,6,0,6.0,6.0,0.0,0,1,0,0,18,0.5,0.5,0,0.7777777779999999,0.0,0,0,0.0,100.0,0.0,0.0,0,0,0,0,335.0,6239.0,62.0,0,0,8,0
115,52.70999999999913,0,6,4,0,0,0,0,0,0.0,6,1,0,0,1,1,0,1,0.034782609,0.0,0,0,1,3,1,0,1,0,13,5,2,2,2,23,23,9,6.846153846,8.4,5.875,0,0,0,0,39,0.974358974,0.025641026,0,0.0,0.0,0,0,100.0,100.0,0.0,95.45454545,0,1,1,0,0.0,-1.0,2855528.0,0,1,2,1
62,17.0,0,4,0,1,1,0,1,0,0.0,3,1,0,0,0,0,0,0,0.096774194,0.352941176,0,0,0,3,0,0,0,0,8,0,3,5,3,8,8,8,5.5,6.5,5.166666667,0,0,0,0,154,0.948051948,0.051948052,0,0.625,0.125,0,0,100.0,100.0,0.0,60.0,0,1,1,0,91.0,-1.0,124276.0,0,0,0,1
99,15.0,0,2,0,0,0,0,0,1,0.0,7,1,0,0,0,0,0,0,0.090909091,0.0,0,0,0,2,0,0,0,1,8,5,1,4,1,44,6,44,10.0,5.0,11.66666667,1,1,0,0,25,0.44,0.56,3,0.0,0.0,0,1,37.5,0.0,100.0,0.0,0,1,1,0,2976.0,8346.0,1.0,0,1,10,1
23,14.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,39,0.923076923,0.076923077,0,0.0,0.333333333,0,0,0.0,0.0,0.0,33.33333333,0,0,1,0,888.0,5320.0,111353.0,0,0,4,0
21,13.0,0,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,28,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,0,0,0,22.0,4205.0,0.0,0,0,0,1
49,22.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,4,4,3,3,7,14,14,11,8.75,8.5,9.0,0,0,0,0,187,0.994652406,0.005347594,0,0.0,0.0,0,0,100.0,100.0,0.0,91.66666667,0,1,0,0,449.0,7586.0,988.0,0,0,5,0
31,24.0,0,2,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,0,2,1,8,8,0,11,11,0,9.5,9.5,0.0,0,1,0,0,14,0.071428571,0.928571429,0,0.230769231,0.0,0,1,0.0,0.0,0.0,14.28571429,0,1,0,0,372.0,7297.0,0.0,0,1,5,1
65,22.0,0,3,2,0,0,0,0,1,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,1,0,1,0,9,0,2,8,2,9,9,6,5.1111111110000005,8.5,4.1428571430000005,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1,0,373.0,6201.0,171108.0,0,0,5,0
50,23.0,0,3,0,0,0,0,0,1,0.0,6,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,1,7,4,2,3,2,9,9,6,4.714285714,6.0,3.75,2,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,130.0,6080.0,0.0,0,1,2,1
67,13.0,0,2,3,0,0,0,0,0,0.0,6,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,2,8,7,3,3,3,11,4,11,5.875,3.5,6.666666667,0,0,0,0,118,0.711864407,0.288135593,3,0.176470588,0.117647059,0,1,50.0,78.94736842,21.05263158,68.51851852,0,0,0,0,253.0,6686.0,611641.0,0,1,5,0
26,18.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,1,0,1,1,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,11,0.272727273,0.727272727,2,0.0,0.0,0,1,0.0,0.0,0.0,100.0,0,0,0,0,390.0,2532.0,64145.0,0,0,4,0
74,7.0,0,1,6,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,9,1,3,4,3,12,4,12,6.222222222,4.0,6.5,0,0,0,0,81,0.691358025,0.308641975,1,0.48,0.04,0,1,76.47058824,100.0,0.0,15.0,0,0,0,0,0.0,3565.0,39004.0,0,0,6,0
91,21.0,0,4,0,1,1,0,1,0,0.0,7,1,0,0,0,0,0,0,0.0,0.0,0,0,0,3,0,0,0,2,11,1,3,14,3,14,14,8,6.0,14.0,5.2,0,0,0,0,58,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,1,0,0.0,-1.0,2656129.0,0,1,3,1
49,10.0,0,3,0,0,0,0,0,0,0.0,5,1,0,0,0,1,0,1,0.0,0.0,1,0,0,3,0,0,0,0,6,1,3,6,3,9,6,9,5.5,6.0,5.4,2,0,0,0,87,0.344827586,0.655172414,1,0.684210526,0.01754386,0,1,33.33333333,75.0,25.0,32.3943662,0,1,1,0,1283.0,5656.0,0.0,0,1,0,1
24,17.0,0,2,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,0,1,0,10,10,0,10,10,0,10.0,10.0,0.0,0,0,0,0,64,0.421875,0.578125,5,0.162162162,0.027027027,0,1,15.38461538,0.0,100.0,34.782608700000004,0,1,1,1,0.0,-1.0,525334.0,0,0,3,0
40,13.0,1,4,0,1,1,0,1,0,0.0,4,1,0,0,0,0,0,1,0.25,0.4940410959499821,1,1,1,3,0,0,0,1,14,2,1,2,1,6,3,6,3.0,2.5,2.4,1,0,0,2,21,0.428571429,0.571428571,3,0.0,0.083333333,1,1,0.0,0.0,0.0,33.33333333,0,1,1,1,0.0,-1.0,0.0,1,1,0,1
95,13.0,1,3,5,0,0,0,0,0,0.0,6,1,0,0,1,0,0,1,0.126315789,0.0,0,0,0,3,0,0,0,0,12,3,3,3,3,13,5,13,6.083333333,4.0,6.5,0,0,0,0,119,0.8235294120000001,0.176470588,0,0.666666667,0.142857143,0,0,100.0,90.0,10.0,39.39393939,0,1,0,0,331.0,8444.0,7622.0,0,0,6,0
31,24.0,0,2,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.032258065,0.041666667,0,0,0,2,0,0,1,1,2,0,8,8,0,11,11,0,9.5,9.5,0.0,0,1,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0.0,14.28571429,0,1,0,0,374.0,7295.0,0.0,0,1,5,1
24,17.0,0,2,1,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,0,2,0,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,137,0.941605839,0.0583941609999999,0,0.5,0.0,0,0,66.66666667,25.0,75.0,93.84615385,0,1,1,0,3.0,2918.0,2905816.0,0,0,2,0
20,12.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,1,0,0,2,0,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,26,0.038461538,0.961538462,2,1.0,0.0,0,1,0.0,0.0,100.0,0.0,0,1,1,0,117.0,7188.0,2888357.0,0,1,1,1
55,46.0,1,2,3,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.218181818,0.260869565,0,0,0,2,0,0,1,0,5,2,2,2,0,14,14,0,7.6,7.6,0.0,0,1,0,0,7,0.428571429,0.571428571,1,0.0,0.0,0,1,33.33333333,0.0,0.0,0.0,0,1,1,0,373.0,7296.0,0.0,0,1,5,1
27,19.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,1,0,12,12,0,12,12,0,12.0,12.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,45.0,-1.0,0.0,0,0,1,1
37,28.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.108108108,0.142857143,0,0,0,2,0,0,1,0,2,0,8,8,0,15,15,0,11.5,11.5,0.0,0,1,0,0,15,0.0,1.0,3,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,374.0,7295.0,0.0,0,1,5,1
56,19.0,0,2,2,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,1,0,0,2,0,0,0,1,6,3,3,3,5,12,12,8,6.666666667,7.5,6.25,0,0,0,0,52,0.865384615,0.134615385,0,0.0,0.0,0,0,90.90909091,66.66666667,33.33333333,0.0,0,1,1,1,0.0,-1.0,0.0,0,1,4,0
29,20.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,28,0.607142857,0.392857143,0,0.363636364,0.0,0,1,62.5,0.0,100.0,20.0,0,1,0,0,369.0,5109.0,0.0,0,0,4,0
47,16.0,0,2,1,1,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,1,0,0,3,5,0,3,13,3,13,13,6,6.0,13.0,4.25,0,0,0,0,86,0.755813953,0.244186047,4,0.19047619,0.0,0,1,12.5,0.0,0.0,66.66666667,0,1,0,1,0.0,-1.0,0.0,0,1,2,1
84,19.0,0,3,3,0,0,0,0,0,0.0,7,1,0,0,1,0,0,1,0.047619048,0.0,0,0,0,3,0,0,0,0,11,4,3,3,3,12,12,8,5.818181817999999,7.5,5.444444444,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1,0,3285.649999999987,6670.0,1853177.0,0,0,4,0
56,18.0,0,4,0,0,0,0,0,0,0.0,7,1,0,0,1,0,0,1,0.107142857,0.0,0,0,0,3,0,0,0,1,9,6,1,3,1,10,10,7,4.1111111110000005,6.5,3.428571429,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1,0,361.0,-1.0,75006.0,0,1,5,0
81,12.0,0,2,1,0,0,0,0,2,0.0,6,1,0,0,0,0,0,0,0.061728395,0.0,0,0,0,2,1,0,0,1,9,2,3,8,3,10,8,10,6.777777778,8.0,6.625,1,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,1801.0,1852.0,0.0,0,1,0,1
39,25.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,3,3,3,3,5,17,17,5,8.333333332999999,10.0,5.0,0,0,0,0,98,0.112244898,0.8877551020000001,4,0.931034483,0.0,0,1,7.692307692000001,33.33333333,66.66666667,3.333333333,0,1,1,0,342.0,1850.0,0.0,0,1,0,1
93,31.0,0,4,5,0,0,0,0,0,0.0,5,1,0,0,0,0,0,0,0.064516129,0.0,0,0,0,3,0,0,0,0,12,2,2,5,2,11,11,10,5.833333333,8.333333332999999,5.0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1,0,587.0,7448.0,385.0,0,1,8,0
71,18.0,0,2,4,0,0,0,0,0,0.0,4,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,8,3,2,3,2,11,10,11,6.5,6.5,6.5,0,0,0,0,220,0.690909091,0.309090909,3,0.058823529,0.029411765,0,1,58.82352941,95.08196721,4.918032787,31.50684932,0,1,1,0,982.0,5226.0,138.0,0,0,8,0
51,19.0,0,2,0,0,0,0,0,0,0.0,6,1,0,0,0,0,0,1,0.019607843,0.0,0,0,0,2,0,0,0,0,6,0,1,15,1,15,15,9,5.833333333,15.0,4.0,0,0,0,0,23,0.347826087,0.6521739129999999,0,0.7333333329999999,0.0,0,0,100.0,0.0,0.0,6.25,0,1,1,0,244.0,4138.0,0.0,0,1,0,1
30,11.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,3,0,4,7,4,7,7,6,5.666666667,7.0,5.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,350.0,1111.0,0.0,0,1,0,1
48,16.0,0,3,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,1,6,4,3,3,3,8,8,8,5.333333333,5.5,5.25,1,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,19.0,1807.0,0.0,0,1,0,1
41,16.0,0,1,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,3,4,1,3,12,3,12,12,7,6.5,12.0,4.666666667,0,0,0,0,87,0.034482759,0.965517241,3,0.119047619,0.023809524,0,1,0.0,0.0,100.0,2.43902439,0,1,1,0,41.0,325.0,0.0,0,1,0,1
